date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:25	512/512	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20May%202023%2007:10:40%20GMT	https://becca.qodeinteractive.com/wp-content/themes/becca/style.css?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/themes/becca/style8717.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:26	5551/5551	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202023%2012:31:19%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/becca-core/inc/plugins/elementor/assets/css/elementor.min.css?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/becca-core/inc/plugins/elementor/assets/css/elementor.min8717.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:27	19443/19443	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2008:38:59%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minfc13.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:28	83709/83709	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2008:39:33%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/elementor/css/custom-frontend-lite.min.css?ver=1684139973	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/elementor/css/custom-frontend-lite.minf83c.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:29	1097/1097	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2008:39:33%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/elementor/css/post-4.css?ver=1684139973	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/elementor/css/post-4f83c.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:30	50816/50816	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2008:42:20%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/elementor/css/post-684.css?ver=1684140140	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/elementor/css/post-6847467.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:31	80/80	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20May%202023%2006:45:26%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat//assets/main.css?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/qode-zendesk-chat/assets/main8717.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:32	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Nov%202023%2021:58:06%20GMT	https://becca.qodeinteractive.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://becca.qodeinteractive.com/saas-home/)
00:54:33	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Aug%202023%2021:50:23%20GMT	https://becca.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://becca.qodeinteractive.com/saas-home/)
00:54:34	923/923	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:32:09%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-32x32.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-32x32.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:35	10619/10619	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:32:09%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-192x192.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-192x192.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:36	20946/20946	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2012:32:09%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-180x180.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/cropped-fav-icon-180x180.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:37	11256/11256	---M-Z	200	added ('OK')	text/css	date:Tue,%2029%20Sep%202020%2015:53:06%20GMT	https://becca.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:38	4186/4186	---M-Z	200	added ('OK')	text/css	date:Fri,%2007%20Jun%202019%2020:45:02%20GMT	https://becca.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/mediaelement/wp-mediaelement.min8717.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:39	6940/6940	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Jan%202023%2012:31:19%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/magnific-popup/magnific-popup.css?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/magnific-popup/magnific-popup8717.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:40	16717/16717	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2004%20Apr%202023%2007:16:05%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/gsap/MorphSVGPlugin.min.js?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/gsap/MorphSVGPlugin.min8717.js	(from https://becca.qodeinteractive.com/saas-home/)
00:54:41	59686/59686	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20May%202023%2008:39:34%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.13	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6e8c6.css	(from https://becca.qodeinteractive.com/saas-home/)
00:54:42	2483/2483	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jan%202023%2015:05:00%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/becca-logo-img.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/becca-logo-img.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:43	2026/2026	---M--	200	added ('OK')	image/png	date:Thu,%2023%20Feb%202023%2009:37:56%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/h4-logo-light.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/h4-logo-light.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:44	2026/2026	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2013:06:47%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/mobile-logo-x2.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/mobile-logo-x2.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:45	167/167	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jun%202026%2000:54:45%20GMT	http://becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/dummy.22.delayed	(from https://becca.qodeinteractive.com/saas-home/)
00:54:46	68/68	---M--	200	added ('OK')	image/png	date:Mon,%2015%20May%202023%2008:39:34%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:47	26259/26259	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2014:32:07%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-deco-img-1.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-deco-img-1.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:48	13701/13701	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2011:34:02%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-4.jpg	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-4.jpg	(from https://becca.qodeinteractive.com/saas-home/)
00:54:49	24918/24918	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2011:33:28%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-3.jpg	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-3.jpg	(from https://becca.qodeinteractive.com/saas-home/)
00:54:50	68715/68715	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2011:32:37%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-2.jpg	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-2.jpg	(from https://becca.qodeinteractive.com/saas-home/)
00:54:51	130466/130466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Jan%202023%2014:49:04%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-1.jpg	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-f-img-1.jpg	(from https://becca.qodeinteractive.com/saas-home/)
00:54:52	11489/11489	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2015:10:15%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-4.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-4.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:53	13626/13626	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2015:10:13%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-3.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-3.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:54	7551/7551	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2015:10:10%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-2.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-2.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:55	14122/14122	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Jan%202023%2014:56:18%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-1.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/h4-testimonials-avatar-1.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:56	4885/4885	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2015:26:56%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/01/footer-logo-img.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/01/footer-logo-img.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:57	3892/3892	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2013:27:13%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/footer-logo-area-img-1.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/footer-logo-area-img-1.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:58	4985/4985	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2010:02:31%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/02/logo-side-area-img.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/02/logo-side-area-img.png	(from https://becca.qodeinteractive.com/saas-home/)
00:54:59	9236/9236	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2007:35:03%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-1.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-1.png	(from https://becca.qodeinteractive.com/saas-home/)
00:55:00	16705/16705	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2007:42:18%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-2.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-2.png	(from https://becca.qodeinteractive.com/saas-home/)
00:55:01	11397/11397	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2007:42:22%20GMT	https://becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-3.png	./becca_website_bundle/becca.qodeinteractive.com/wp-content/uploads/2023/03/login-img-3.png	(from https://becca.qodeinteractive.com/saas-home/)
00:55:02	5015/5015	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20May%202026%2021:53:54%20GMT	https://becca.qodeinteractive.com/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/dist/hooks.min394d.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:03	5697/5697	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20May%202026%2021:53:54%20GMT	https://becca.qodeinteractive.com/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/dist/i18n.mineca5.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:04	11513/11513	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202024%2006:36:25%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.7	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/swv/js/index1014.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:05	13423/13423	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202024%2006:36:25%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.7	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/contact-form-7/includes/js/index1014.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:06	15020/15020	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jul%202024%2006:36:38%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/qi-blocks/assets/dist/main.js?ver=1.3.1	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/qi-blocks/assets/dist/maine7f0.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:08	165505/165505	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20May%202023%2008:39:34%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.6.13	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rbtools.mine8c6.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:09	414911/414911	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2015%20May%202023%2008:39:34%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.6.13	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/revslider/public/assets/js/rs6.mine8c6.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:09	9505/9505	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2002%20Mar%202026%2022:07:52%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.7.7.3	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minf08d.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:10	3029/3029	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2002%20Mar%202026%2022:07:52%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=7.7.3	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9b8a.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:11	1834/1834	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2002%20Mar%202026%2022:07:52%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.7.7.3	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min71b2.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:12	2139/2139	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2002%20Mar%202026%2022:07:52%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=7.7.3	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9b8a.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:13	2938/2938	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2002%20Mar%202026%2022:07:52%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=7.7.3	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min9b8a.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:14	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Apr%202025%2021:56:12%20GMT	https://becca.qodeinteractive.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:15	62535/62535	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20May%202023%2008:27:36%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min.js?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min8717.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:16	19523/19523	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202023%2012:31:19%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/perfect-scrollbar/perfect-scrollbar.jquery.min.js?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/perfect-scrollbar/perfect-scrollbar.jquery.min8717.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:17	1499/1499	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2008%20Apr%202022%2020:07:18%20GMT	https://becca.qodeinteractive.com/wp-includes/js/hoverIntent.min.js?ver=1.10.2	./becca_website_bundle/becca.qodeinteractive.com/wp-includes/js/hoverIntent.min3e5a.js	(from https://becca.qodeinteractive.com/saas-home/)
00:55:18	2729/2729	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202023%2012:31:19%20GMT	https://becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/modernizr/modernizr.js?ver=7.0	./becca_website_bundle/becca.qodeinteractive.com/wp-content/plugins/becca-core/assets/plugins/modernizr/modernizr8717.js	(from https://becca.qodeinteractive.com/saas-home/)
